GEM location ID,bus_id,bus_name
L100001067815,way/386153973-765,Dharmapuri
L100001041295,way/386153973-765,Dharmapuri
L100001042240,way/386153973-765,Dharmapuri
L100000800453,way/315823978-765,Kurnool
L100000800454,way/315823978-765,Kurnool
L100001041615,way/386153973-765,Dharmapuri
L100000830154,way/331275940-765,Vadodara
L100001067611,way/386153973-765,Dharmapuri
L100001067906,way/386153973-765,Dharmapuri
L100001068030,way/386153973-765,Dharmapuri
L100001068137,way/386153973-765,Dharmapuri
L100001068180,way/386153973-765,Dharmapuri
L100001068191,way/386153973-765,Dharmapuri
L100001068351,way/386153973-765,Dharmapuri
L100001068413,way/386153973-765,Dharmapuri
L100000830155,way/311118424-765,Fatehpur
L100001042363,way/353914865-765,Korba
L100000800546,way/315823978-765,Kurnool
L100001068481,way/372701897-765,Moga
L100000830156,way/209826798-765,Indore
L100000830157,way/315823978-765,Kurnool
L100001068338,way/311118424-765,Fatehpur
L100001042081,way/1143180503-765,Phalodi
L100001067709,way/1143180503-765,Phalodi
L100001020588,way/688672711-765,Bhuj
L100001020593,way/688672711-765,Bhuj
L100000800373,way/688672711-765,Bhuj
L100001020126,way/688672711-765,Bhuj
L100000830158,way/688672711-765,Bhuj
L100000830159,way/688672711-765,Bhuj
L100000830160,way/688672711-765,Bhuj
L100000800687,way/688672711-765,Bhuj
L100000800719,way/331275940-765,Vadodara
L100000830161,way/331275940-765,Vadodara
L100000830162,way/209826798-765,Indore
L100001041592,way/315823978-765,Kurnool
L100000800547,way/201845280-765,Wardha
L100001041741,way/369866141-765,Jaipur
L100001042520,way/420797421-765,Sikandarabad
L100001067629,way/420797421-765,Sikandarabad
L100001067985,way/420797421-765,Sikandarabad
L100000830194,way/386153973-765,Dharmapuri
L100000800766,way/315823978-765,Kurnool
L100000800767,way/315823978-765,Kurnool
L100001041397,way/386153973-765,Dharmapuri
L100001041851,way/386153973-765,Dharmapuri
L100001041850,way/315823978-765,Kurnool
L100001041560,way/315823978-765,Kurnool
L100001041566,way/315823978-765,Kurnool
L100001056037,way/315823978-765,Kurnool
L100001041565,way/315823978-765,Kurnool
L100001068356,way/315823978-765,Kurnool
L100000830163,way/372701897-765,Moga
L100001042376,way/353914865-765,Korba
L100000830164,way/293597835-765,Solapur
L100001068525,way/331275940-765,Vadodara
L100001042466,way/331275940-765,Vadodara
L100001067912,way/420797421-765,Sikandarabad
L100000830165,way/353914865-765,Korba
L100000830166,way/315823978-765,Kurnool
L100001067668,way/331275940-765,Vadodara
L100001068276,way/372701897-765,Moga
L100001041279,way/372701897-765,Moga
L100001041532,way/372701897-765,Moga
L100001041983,way/372701897-765,Moga
L100001042109,way/372701897-765,Moga
L100000800742,way/372701897-765,Moga
L100001020107,way/386153973-765,Dharmapuri
L100001020108,way/386153973-765,Dharmapuri
L100001020113,way/386153973-765,Dharmapuri
L100001020617,way/386153973-765,Dharmapuri
L100001020210,way/386153973-765,Dharmapuri
L100001064594,way/386153973-765,Dharmapuri
L100001020442,way/386153973-765,Dharmapuri
L100000830167,way/386153973-765,Dharmapuri
L100000830168,way/386153973-765,Dharmapuri
L100000830169,way/386153973-765,Dharmapuri
L100000830170,way/386153973-765,Dharmapuri
L100000830171,way/386153973-765,Dharmapuri
L100000830172,way/386153973-765,Dharmapuri
L100000830173,way/386153973-765,Dharmapuri
L100000830174,way/386153973-765,Dharmapuri
L100000830175,way/386153973-765,Dharmapuri
L100000830176,way/386153973-765,Dharmapuri
L100001041797,way/386153973-765,Dharmapuri
L100001041870,way/386153973-765,Dharmapuri
L100001041888,way/386153973-765,Dharmapuri
L100001042013,way/386153973-765,Dharmapuri
L100001068373,way/386153973-765,Dharmapuri
L100001067836,way/386153973-765,Dharmapuri
L100001067861,way/386153973-765,Dharmapuri
L100001067983,way/386153973-765,Dharmapuri
L100001068021,way/386153973-765,Dharmapuri
L100001068383,way/386153973-765,Dharmapuri
L100001042392,way/353914865-765,Korba
L100001067783,way/353914865-765,Korba
L100000800764,way/315823978-765,Kurnool
L100001041835,way/353914865-765,Korba
L100001068025,way/353914865-765,Korba
L100001068518,way/688672711-765,Bhuj
L100001042458,way/688672711-765,Bhuj
L100001041732,way/331275940-765,Vadodara
L100001067770,way/331275940-765,Vadodara
L100000830178,way/315823978-765,Kurnool
L100001041644,way/372701897-765,Moga
L100000830179,way/315823978-765,Kurnool
L100001063716,way/372701897-765,Moga
L100001042084,way/293597835-765,Solapur
L100000800696,way/353914865-765,Korba
L100000830180,IN684-765,Rajahmundry
L100000830181,way/311118424-765,Fatehpur
L100001020597,way/315823978-765,Kurnool
L100000800496,way/315823978-765,Kurnool
L100000830182,way/315823978-765,Kurnool
L100000830183,way/315823978-765,Kurnool
L100001067837,way/315823978-765,Kurnool
L100001041610,way/315823978-765,Kurnool
L100001041656,way/315823978-765,Kurnool
L100001041806,way/315823978-765,Kurnool
L100001041842,way/315823978-765,Kurnool
L100001041794,way/201845280-765,Wardha
L100001041658,way/315823978-765,Kurnool
L100001056088,way/353914865-765,Korba
L100001068315,way/203673991-400,Tezpur
L100000830184,way/372701897-765,Moga
L100001067614,way/203673991-400,Tezpur
L100001067843,way/759521252-765,Medinipur
L100000830185,way/386153973-765,Dharmapuri
L100000830186,way/386153973-765,Dharmapuri
L100001042304,way/386153973-765,Dharmapuri
L100001042664,way/386153973-765,Dharmapuri
L100001067557,way/386153973-765,Dharmapuri
L100001067643,way/386153973-765,Dharmapuri
L100000808951,way/1143180503-765,Phalodi
L100001067531,way/331275940-765,Vadodara
L100001067679,way/331275940-765,Vadodara
L100001067883,way/331275940-765,Vadodara
L100001068558,way/331275940-765,Vadodara
L100000830187,way/1143180503-765,Phalodi
L100001042312,way/386153973-765,Dharmapuri
L100001042313,way/386153973-765,Dharmapuri
L100001067637,way/386153973-765,Dharmapuri
L100001067638,way/386153973-765,Dharmapuri
L100001067639,way/386153973-765,Dharmapuri
L100000808952,way/293597835-765,Solapur
L100000830188,way/386153973-765,Dharmapuri
L100001067787,way/386153973-765,Dharmapuri
L100001068517,way/386153973-765,Dharmapuri
L100000830189,way/315823978-765,Kurnool
L100000830190,way/386153973-765,Dharmapuri
L100000830191,way/386153973-765,Dharmapuri
L100001042407,way/203673991-400,Tezpur
L100001067777,way/386153973-765,Dharmapuri
L100001067996,way/386153973-765,Dharmapuri
L100001067539,way/386153973-765,Dharmapuri
L100001041335,way/386153973-765,Dharmapuri
L100001068045,way/386153973-765,Dharmapuri
L100000800399,way/386153973-765,Dharmapuri
L100001041639,way/386153973-765,Dharmapuri
L100001020589,way/315823978-765,Kurnool
L100001068221,IN684-765,Rajahmundry
L100001067816,way/386153973-765,Dharmapuri
L100001042225,way/386153973-765,Dharmapuri
L100001042226,way/386153973-765,Dharmapuri
L100001067722,way/386153973-765,Dharmapuri
L100001020412,way/386153973-765,Dharmapuri
L100000800585,way/386153973-765,Dharmapuri
L100001068040,way/386153973-765,Dharmapuri
L100001042634,way/386153973-765,Dharmapuri
L100001041550,way/386153973-765,Dharmapuri
L100000830192,way/315823978-765,Kurnool
L100000830193,way/315823978-765,Kurnool
L100001042310,way/386153973-765,Dharmapuri
L100001042640,way/386153973-765,Dharmapuri
L100001067625,way/386153973-765,Dharmapuri
L100001067687,way/386153973-765,Dharmapuri
L100001068104,way/386153973-765,Dharmapuri
L100001041449,way/420797421-765,Sikandarabad
L100001041776,way/420797421-765,Sikandarabad
L100001067703,way/420797421-765,Sikandarabad
L100001068313,way/420797421-765,Sikandarabad
L100001068328,way/420797421-765,Sikandarabad
L100000830195,way/688672711-765,Bhuj
L100000830196,way/688672711-765,Bhuj
L100001042386,way/353914865-765,Korba
L100001041612,way/293597835-765,Solapur
L100001041890,way/293597835-765,Solapur
L100000830197,way/311118424-765,Fatehpur
L100001067922,way/331275940-765,Vadodara
L100001068261,way/353914865-765,Korba
L100001041407,way/353914865-765,Korba
L100001041411,way/353914865-765,Korba
L100001042371,way/353914865-765,Korba
L100001042372,way/353914865-765,Korba
L100001042526,way/353914865-765,Korba
L100000830198,way/420797421-765,Sikandarabad
L100000830199,way/331275940-765,Vadodara
L100000830200,way/386153973-765,Dharmapuri
L100001068388,way/386153973-765,Dharmapuri
L100001041314,way/203673991-400,Tezpur
L100000830201,way/1143180503-765,Phalodi
L100000830202,way/1143180503-765,Phalodi
L100000830203,way/1143180503-765,Phalodi
L100001068010,way/1143180503-765,Phalodi
L100001041699,way/1143180503-765,Phalodi
L100001042486,way/1143180503-765,Phalodi
L100000800455,way/386153973-765,Dharmapuri
L100000830204,way/372701897-765,Moga
L100001041904,way/201845280-765,Wardha
L100001068371,way/386153973-765,Dharmapuri
L100001042222,way/386153973-765,Dharmapuri
L100001042602,way/386153973-765,Dharmapuri
L100001041298,way/386153973-765,Dharmapuri
L100001042668,way/386153973-765,Dharmapuri
L100001067682,way/386153973-765,Dharmapuri
L100001068103,way/386153973-765,Dharmapuri
L100001068158,way/386153973-765,Dharmapuri
L100001068171,way/386153973-765,Dharmapuri
L100000830205,way/386153973-765,Dharmapuri
L100001068194,way/386153973-765,Dharmapuri
L100001041642,way/386153973-765,Dharmapuri
L100001042288,way/386153973-765,Dharmapuri
L100001068475,way/386153973-765,Dharmapuri
L100001041499,way/386153973-765,Dharmapuri
L100001042652,way/386153973-765,Dharmapuri
L100001041349,way/315823978-765,Kurnool
L100001042343,way/315823978-765,Kurnool
L100000830208,way/386153973-765,Dharmapuri
L100000830206,way/386153973-765,Dharmapuri
L100000830207,way/386153973-765,Dharmapuri
L100001056111,way/386153973-765,Dharmapuri
L100001067817,way/386153973-765,Dharmapuri
L100001042172,way/386153973-765,Dharmapuri
L100001042173,way/386153973-765,Dharmapuri
L100001042228,way/386153973-765,Dharmapuri
L100000800669,way/386153973-765,Dharmapuri
L100001041792,way/386153973-765,Dharmapuri
L100001067841,way/386153973-765,Dharmapuri
L100001068492,way/386153973-765,Dharmapuri
L100001068111,way/386153973-765,Dharmapuri
L100000830209,way/386153973-765,Dharmapuri
L100001068346,way/386153973-765,Dharmapuri
L100000800776,way/386153973-765,Dharmapuri
L100001041942,way/386153973-765,Dharmapuri
L100001042219,way/386153973-765,Dharmapuri
L100001067729,way/386153973-765,Dharmapuri
L100001068314,way/386153973-765,Dharmapuri
L100001041354,way/420797421-765,Sikandarabad
L100001067828,way/369866141-765,Jaipur
L100000830210,way/386153973-765,Dharmapuri
L100000800502,way/201845280-765,Wardha
L100000800787,way/201845280-765,Wardha
L100000800456,way/331275940-765,Vadodara
L100000830211,way/420797421-765,Sikandarabad
L100000800406,way/386153973-765,Dharmapuri
L100000830212,way/203673991-400,Tezpur
L100000830213,way/203673991-400,Tezpur
L100000830214,way/203673991-400,Tezpur
L100000830215,way/386153973-765,Dharmapuri
L100000830216,way/420797421-765,Sikandarabad
L100000830217,way/293597835-765,Solapur
L100000800462,way/293597835-765,Solapur
L100001068249,way/293597835-765,Solapur
L100001042126,way/293597835-765,Solapur
L100001042128,way/293597835-765,Solapur
L100001042579,way/293597835-765,Solapur
L100001063684,way/386153973-765,Dharmapuri
L100001063683,way/386153973-765,Dharmapuri
L100001020446,way/386153973-765,Dharmapuri
L100001020447,way/386153973-765,Dharmapuri
L100001020445,way/386153973-765,Dharmapuri
L100001067871,way/386153973-765,Dharmapuri
L100001067990,way/386153973-765,Dharmapuri
L100001068247,way/386153973-765,Dharmapuri
L100001063644,way/386153973-765,Dharmapuri
L100000800670,way/386153973-765,Dharmapuri
L100001020584,way/386153973-765,Dharmapuri
L100000808954,way/311118424-765,Fatehpur
L100000830224,way/420797421-765,Sikandarabad
L100001042200,way/293597835-765,Solapur
L100001067618,way/293597835-765,Solapur
L100001067624,way/293597835-765,Solapur
L100001067915,way/293597835-765,Solapur
L100001042177,way/386153973-765,Dharmapuri
L100001042500,way/386153973-765,Dharmapuri
L100000830218,way/315823978-765,Kurnool
L100000830219,way/386153973-765,Dharmapuri
L100000800565,way/1143180503-765,Phalodi
L100001068416,way/759521252-765,Medinipur
L100001041932,way/353914865-765,Korba
L100001041281,way/293597835-765,Solapur
L100001067662,way/293597835-765,Solapur
L100001067681,way/293597835-765,Solapur
L100001067921,way/293597835-765,Solapur
L100001067640,way/315823978-765,Kurnool
L100000830220,way/331275940-765,Vadodara
L100001067901,way/201845280-765,Wardha
L100001067902,way/201845280-765,Wardha
L100001042600,way/315823978-765,Kurnool
L100000830221,way/311118424-765,Fatehpur
L100001068511,IN684-765,Rajahmundry
L100000830222,way/331275940-765,Vadodara
L100001041961,way/688672711-765,Bhuj
L100001041962,way/688672711-765,Bhuj
L100001067849,way/688672711-765,Bhuj
L100001068559,way/688672711-765,Bhuj
L100001068218,way/688672711-765,Bhuj
L100001068268,way/688672711-765,Bhuj
L100001068348,way/688672711-765,Bhuj
L100001068443,way/688672711-765,Bhuj
L100001055985,way/315823978-765,Kurnool
L100000830223,way/315823978-765,Kurnool
L100001042317,way/315823978-765,Kurnool
L100000830225,way/201845280-765,Wardha
L100001042245,way/386153973-765,Dharmapuri
L100000830226,way/372701897-765,Moga
L100001067893,way/386153973-765,Dharmapuri
L100001068035,way/386153973-765,Dharmapuri
L100001042660,way/386153973-765,Dharmapuri
L100001041619,way/315823978-765,Kurnool
L100001020374,way/311118424-765,Fatehpur
L100000800497,way/311118424-765,Fatehpur
L100000800498,way/311118424-765,Fatehpur
L100000830227,way/311118424-765,Fatehpur
L100000830228,way/311118424-765,Fatehpur
L100000830229,way/311118424-765,Fatehpur
L100000830230,way/311118424-765,Fatehpur
L100000830231,way/311118424-765,Fatehpur
L100000830232,way/311118424-765,Fatehpur
L100000830233,way/311118424-765,Fatehpur
L100001020386,way/311118424-765,Fatehpur
L100001041420,way/420797421-765,Sikandarabad
L100001068189,way/420797421-765,Sikandarabad
L100001068526,way/311118424-765,Fatehpur
L100000830234,way/420797421-765,Sikandarabad
L100000830235,way/420797421-765,Sikandarabad
L100001020608,way/420797421-765,Sikandarabad
L100001067513,way/331275940-765,Vadodara
L100000830236,way/386153973-765,Dharmapuri
L100000830237,way/386153973-765,Dharmapuri
L100000830238,way/688672711-765,Bhuj
L100001068192,way/331275940-765,Vadodara
L100001055874,way/331275940-765,Vadodara
L100000830239,way/331275940-765,Vadodara
L100001068085,way/331275940-765,Vadodara
L100001068400,way/331275940-765,Vadodara
L100000830240,way/331275940-765,Vadodara
L100001067808,way/331275940-765,Vadodara
L100001067566,way/331275940-765,Vadodara
L100001041311,way/331275940-765,Vadodara
L100001041561,way/331275940-765,Vadodara
L100001042468,way/331275940-765,Vadodara
L100001042562,way/331275940-765,Vadodara
L100001042097,way/201845280-765,Wardha
L100001068549,way/201845280-765,Wardha
L100000830241,way/386153973-765,Dharmapuri
L100001042045,way/331275940-765,Vadodara
L100001067665,way/331275940-765,Vadodara
L100001067759,way/331275940-765,Vadodara
L100001067948,way/331275940-765,Vadodara
L100000830242,way/315823978-765,Kurnool
L100001068503,way/331275940-765,Vadodara
L100001042437,way/331275940-765,Vadodara
L100001068415,way/209826798-765,Indore
L100001041686,way/386153973-765,Dharmapuri
L100001068271,way/386153973-765,Dharmapuri
L100000830243,way/203673991-400,Tezpur
L100001068002,way/688672711-765,Bhuj
L100001067600,way/386153973-765,Dharmapuri
L100001067755,way/386153973-765,Dharmapuri
L100001068138,way/311118424-765,Fatehpur
L100000830244,way/353914865-765,Korba
L100000830245,way/201845280-765,Wardha
L100001068370,way/201845280-765,Wardha
L100001042039,way/331275940-765,Vadodara
L100000830246,way/386153973-765,Dharmapuri
L100000830247,way/688672711-765,Bhuj
L100001068490,way/386153973-765,Dharmapuri
L100000830248,way/386153973-765,Dharmapuri
L100000830249,way/386153973-765,Dharmapuri
L100001041313,way/386153973-765,Dharmapuri
L100001041520,way/386153973-765,Dharmapuri
L100001041523,way/386153973-765,Dharmapuri
L100001041525,way/386153973-765,Dharmapuri
L100001042255,way/386153973-765,Dharmapuri
L100001041926,way/386153973-765,Dharmapuri
L100001041928,way/386153973-765,Dharmapuri
L100001042250,way/386153973-765,Dharmapuri
L100001042251,way/386153973-765,Dharmapuri
L100001042256,way/386153973-765,Dharmapuri
L100001042257,way/386153973-765,Dharmapuri
L100001042258,way/386153973-765,Dharmapuri
L100001042259,way/386153973-765,Dharmapuri
L100001068365,way/386153973-765,Dharmapuri
L100001042667,way/386153973-765,Dharmapuri
L100001067748,way/386153973-765,Dharmapuri
L100001067785,way/386153973-765,Dharmapuri
L100001068310,way/386153973-765,Dharmapuri
L100001068554,way/386153973-765,Dharmapuri
L100001041332,way/386153973-765,Dharmapuri
L100000830250,way/386153973-765,Dharmapuri
L100000830251,way/201845280-765,Wardha
L100001041624,way/315823978-765,Kurnool
L100001041631,way/315823978-765,Kurnool
L100001063505,way/331275940-765,Vadodara
L100000800503,way/315823978-765,Kurnool
L100001068502,way/386153973-765,Dharmapuri
L100000830252,way/386153973-765,Dharmapuri
L100000830253,way/315823978-765,Kurnool
L100000830254,way/315823978-765,Kurnool
L100000830255,way/386153973-765,Dharmapuri
L100001041306,way/386153973-765,Dharmapuri
L100001067644,way/386153973-765,Dharmapuri
